class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,0.075868219,0.114707813,0.077965394,0.172813028,0.23471871,0.163900226,0.175832003,0.164234996,0.186231345,0.177637354,0.147899657,0.175103307,0.227791563,0.147879153,0.010779236,0.372668266,0.249664545,0.39553827,-0.265937567,0.506898403,0.419051349,0.437991619
1,0.084170327,0.094440505,0.061992012,0.174111098,0.23921293,0.170713887,0.189060792,0.171054676,0.200045928,0.184602976,0.165573791,0.19619444,0.231930301,0.165611595,0.014511367,0.384227216,0.235314667,0.408884406,-0.253693342,0.478379458,0.380599052,0.471909672
1,0.082821235,0.129193693,0.061038785,0.17083475,0.233318225,0.170022458,0.194711313,0.170118347,0.212016627,0.191364616,0.183627933,0.214547306,0.245842397,0.183607474,0.020852759,0.35558483,0.231567711,0.39269504,-0.246148407,0.518124104,0.374810398,0.439965308
1,0.082918927,0.100800291,0.08714579,0.164361835,0.235765636,0.160309434,0.183198094,0.160405725,0.20016931,0.185835838,0.173960939,0.197646007,0.227788523,0.17394048,0.008663636,0.368811965,0.246665865,0.399614275,-0.248367906,0.480921119,0.391864926,0.473004818
1,0.087752759,0.111821115,0.091400668,0.171738341,0.237833798,0.168263391,0.195211545,0.168359339,0.222247496,0.204373404,0.186396658,0.21254538,0.251049519,0.186434031,0.009947175,0.375310361,0.22130549,0.404589236,-0.255151212,0.365182638,0.399032176,0.462317646
-1,0.41855365,0.289705932,0.509573221,0.115359373,0.091495246,0.088928975,0.11371617,0.08882241,0.056672275,0.053374879,0.078494981,0.059502512,0.020439124,0.078515753,0.051641952,0.312714458,0.236324072,0.253280759,-0.368849277,0.072261587,0.213628873,0.037590452
-1,0.410896331,0.290251493,0.517671406,0.110517927,0.084760591,0.08440455,0.108393416,0.084507644,0.138812631,0.134829611,0.162719816,0.144809604,0.098930821,0.162790537,0.054389179,0.292503297,0.201230526,0.23232013,-0.382953763,-0.006931343,0.131635651,-0.033371594
-1,0.41488868,0.293156981,0.520681083,0.114907525,0.089049369,0.085536353,0.113925874,0.085214451,0.085875861,0.078418188,0.111327492,0.087895878,0.047342461,0.111297026,0.05711887,0.297370732,0.23843959,0.244558513,-0.363987267,0.038369112,0.188507155,0.040025167
-1,0.429633856,0.30611518,0.542419314,0.098288871,0.042521693,0.072577655,0.095744938,0.072246425,0.119497932,0.11529731,0.150981233,0.127784401,0.065203846,0.150948495,0.05610124,0.31271261,0.202406108,0.253701717,-0.406625211,-0.082674094,0.144599423,-0.003524163
1,0.051999338,0.193463862,0.026559303,0.213925213,0.308599234,0.205239996,0.253457278,0.205334425,0.203099564,0.188084766,0.153527826,0.204393968,0.267868757,0.153458476,0.049664941,0.266920537,0.348233938,0.310951442,-0.164391547,0.452976584,0.370487452,0.51814729
1,0.025431702,0.56753248,-0.02747255,0.179300651,0.234301537,0.181106463,0.180706695,0.181201875,0.175744772,0.164858758,0.139296174,0.166427001,0.225146651,0.13927567,0.051717911,0.251541495,0.256204545,0.282078415,-0.18292883,0.369717598,0.343191743,0.339055002
1,0.037905641,0.602759778,0.001204141,0.116159424,0.155708507,0.111201443,0.124613166,0.111299753,0.157897815,0.145187885,0.121148691,0.15265432,0.203936949,0.121082552,0.0182481,0.282556117,0.256713688,0.297016472,-0.199256599,0.342075139,0.357883006,0.369149745
1,0.094853431,0.105374321,0.043732576,0.170182198,0.245892689,0.156446338,0.180215418,0.156797081,0.177631423,0.162768021,0.13590467,0.172498763,0.230698198,0.135944664,0.031857766,0.372186244,0.361030221,0.371592879,-0.311360776,0.428738952,0.398804277,0.394829392
1,0.159966245,0.214444071,-0.03897243,0.244373783,0.195115134,0.271361411,0.257832557,0.271270007,0.241969183,0.239422634,0.224815637,0.238234118,0.250338227,0.224838793,0.210195497,0.207926705,0.235202849,0.293145478,-0.210861385,0.38021335,0.364224672,0.333893061
1,0.105669394,0.166964576,-0.015968392,0.165163711,0.189137965,0.182902023,0.175552845,0.183172077,0.333886445,0.332927227,0.326103628,0.329003513,0.321700573,0.326083332,0.117356598,0.199796021,0.196629703,0.274195641,-0.181575596,0.33624655,0.38640064,0.349172682
1,0.185669437,0.215892166,-0.009240457,0.211725459,0.200779974,0.234759197,0.207352579,0.235043436,0.262516648,0.253231525,0.253516018,0.254869074,0.267119735,0.253495634,0.078807458,0.214586124,0.207402378,0.303006411,-0.191052794,0.354982644,0.423725933,0.402487218
1,0.063897446,0.133710459,-0.076629281,0.364113182,0.34126538,0.317498982,0.286742151,0.317734301,0.190705106,0.202779725,0.166513756,0.181955993,0.214465767,0.166493282,0.420006573,0.151659787,0.146868289,0.238116741,-0.146013945,0.345925093,0.345398694,0.325092703
1,0.208741888,0.238204241,-0.025591666,0.220987841,0.206951454,0.221787646,0.230054632,0.22188139,0.205977082,0.205442503,0.181039423,0.202483639,0.228754818,0.181018963,0.228510112,0.249024794,0.233426422,0.306967616,-0.181740254,0.428770393,0.411806852,0.387138009
